"","id","chr10p::chr10:0-40649191","chr10q::chr10:40649191-134758134","chr11p::chr11:0-52743313","chr11q::chr11:52743313-135127769","chr12p::chr12:0-35911664","chr12q::chr12:35911664-133324548","chr13p::chr13:0-16522942","chr13q::chr13:16522942-113566686","chr14p::chr14:0-11400261","chr14q::chr14:11400261-101161492","chr15p::chr15:0-17186630","chr15q::chr15:17186630-99753195","chr16p::chr16:0-36838903","chr16q::chr16:36838903-96330374","chr17p::chr17:0-25689679","chr17q::chr17:25689679-84276897","chr18p::chr18:0-18449624","chr18q::chr18:18449624-80542538","chr19p::chr19:0-27792923","chr19q::chr19:27792923-61707364","chr1p::chr1:0-124048267","chr1q::chr1:124048267-248387328","chr20p::chr20:0-28012753","chr20q::chr20:28012753-66210255","chr21p::chr21:0-11134529","chr21q::chr21:11134529-45090682","chr22p::chr22:0-14249622","chr22q::chr22:14249622-51324926","chr2p::chr2:0-93503283","chr2q::chr2:93503283-242696752","chr3p::chr3:0-94076514","chr3q::chr3:94076514-201105948","chr4p::chr4:0-52452474","chr4q::chr4:52452474-193574945","chr5p::chr5:0-48317879","chr5q::chr5:48317879-182045439","chr6p::chr6:0-59672548","chr6q::chr6:59672548-172126628","chr7p::chr7:0-62064435","chr7q::chr7:62064435-160567428","chr8p::chr8:0-45270456","chr8q::chr8:45270456-146259331","chr9p::chr9:0-46267185","chr9q::chr9:46267185-150617247","chrXp::chrX:0-59373565","chrXq::chrX:59373565-154259566","chrYp::chrY:0-10724418","chrYq::chrY:10724418-62460029"
"36","DO1559_tumor",303086.541842011,593157.869796415,305849.817941812,456499.505081882,274179.704217286,511520.828682522,277652.685466598,556298.330585106,335655.380048636,525347.17345179,294246.762472301,530952.375361166,221513.704162217,438701.091760278,140205.826967858,374790.714515372,155292.434436086,401636.472537302,242896.276036699,267612.206739634,806993.003818537,1093145.04606802,220928.604128555,251454.721900345,321749.823163185,244969.415280822,340711.050536779,321187.451246754,592277.685563726,1095047.72251671,681272.177130211,788416.280388556,291695.229989906,847021.572837699,321671.046983827,687998.108421257,407315.132196783,746444.728489382,418729.764273716,743359.942754194,200589.842259824,1062384.82638931,283031.930301899,501534.333305915,200448.786517011,312613.684359475,18502.8029161705,26427.5949649879
"37","DO1663_normal",361319.768895441,711768.482050586,370202.503142833,498665.085688398,290637.439901181,637055.009125313,426435.428316679,652135.085948219,476167.477149216,622029.191048891,477707.521756326,467008.457382539,249043.268082864,635156.30204949,244122.618184946,369830.561594998,234117.539518192,500236.196733615,364427.026216889,353515.542879844,853447.819398234,1091916.21317264,263022.755630316,277585.816543019,466738.480605665,275804.527763147,518226.072137893,380840.147880021,652812.614608357,984648.836916376,784625.165197002,827567.29666647,411095.952211763,987597.866347877,475374.023455092,958743.064077546,389372.809699355,781075.650340318,543757.980086106,649326.280671615,322379.468188295,642559.585001325,371688.109135292,588970.469006505,366798.862260468,474427.278450828,24674.9910657834,32819.3664853832
"38","DO1663_tumor",357080.629966816,701476.086510814,378111.26887,496823.145751625,295852.92707952,715728.635096918,375696.664514075,577865.344652319,419949.041539974,610019.01552998,411180.983770235,375938.285618057,266200.028928211,621106.25180625,230739.971896858,420302.664369491,206528.759162034,493952.286059486,355601.63821937,344945.05417606,837773.2467323,1058992.57928748,268717.00732184,415772.67302143,415528.987551558,274501.495988059,453797.122269435,359001.775253084,754838.493843613,989938.646345962,638622.348978627,793253.983540491,401901.416991357,989412.368486264,471297.941554066,960145.361155959,388744.706958521,783417.575225623,537119.481581178,648986.979878415,295484.50605362,646025.252533518,367052.219822574,584846.504689378,362625.875105186,468547.888463519,26176.4473007965,30798.3971762093
"39","DO1954_normal",391212.849142527,782748.521562246,408697.345903415,553762.166730032,330893.491366516,707843.932861906,499861.661588651,702404.694967908,523857.321405258,644204.432611042,558688.353540983,515170.912943977,270035.784727932,678270.048792101,278712.825243656,418594.881181486,252166.369859165,539952.895077147,374549.180754104,364958.536859007,908726.541671284,1188257.74771333,282045.323022998,305707.661571081,540009.389124903,308615.371332176,571424.697721717,390581.982803987,711839.94263216,1053220.29278392,870759.233852287,912681.437141658,441539.188438168,1038219.40588856,508908.902833963,1024575.06426201,425091.193972949,831783.307127809,616969.435288292,736014.70903841,350157.189058253,686558.946912547,416301.81743006,653501.454147436,397808.305166041,509569.141091537,26261.2223537649,36049.0772637493
"40","DO1954_tumor",322226.662894787,614860.122157771,380779.768278924,486649.532278292,251801.48306121,542311.027608755,265313.267240006,557043.981921759,359058.491613272,654791.082557174,317815.216473429,456319.074389186,275562.998489815,561479.382096169,217113.217905053,382055.342649041,249711.921802521,542232.917595551,356742.570796435,380964.712359809,906943.2985343,1129275.76210775,280034.640732552,335777.38631899,319225.056201091,306029.021552522,365436.399896317,407684.450476912,667503.592683943,814348.57355477,687028.287159975,720066.264246514,283079.741904058,738105.189052916,398835.359171678,861666.246402602,446339.706054496,641285.879725503,502139.226337049,675035.61540068,292393.745446376,852087.923032114,364917.524138533,617959.218581472,360404.14322738,509246.26914038,27462.6100242729,28790.5589898559
"41","DO2055_normal",375561.579143546,742825.439777954,456024.450138125,597963.963406232,316244.190831856,698703.56645764,439435.113638832,721060.977379622,492728.834331363,674454.039103124,449124.579554377,529296.359676616,265215.456437523,657287.884107182,284803.217689509,430878.133377891,266232.802290838,557074.518268425,394780.489452844,366443.504773412,916985.893278694,1132352.77814365,307387.762399767,328511.471700872,472357.178873679,314033.741974237,500925.360294524,408066.349956425,708455.736002949,1075417.85889797,810914.047860104,849114.49346292,454101.889193017,1079640.13750502,524865.603889934,1056862.23388531,462586.377076829,876237.653796009,600299.103799099,732314.048841508,355214.091558818,705695.994992238,425825.605239542,671374.855545247,404279.292603529,521698.345962878,27005.6391559922,33609.2111301428
"42","DO2055_tumor",464748.950268109,662614.88307315,354265.485506061,589816.94147443,339721.686624992,686005.764212659,284941.238548214,653333.292067088,342784.515991757,557165.710830359,295528.789500796,454001.341510719,280679.97473887,631068.016717428,230866.51523424,486812.448635926,242074.206743232,539217.794601059,430089.470998291,374819.013264537,851344.339339844,1470824.80108894,320837.354325051,364917.77410916,305965.092145831,263607.234210012,355575.77342197,401856.042589231,689514.007245987,1000100.08103395,711124.338660368,852783.022547667,386347.818796612,845128.781463171,546307.886179049,816611.966254103,431277.869742279,848607.129322768,634055.130418629,610333.255949112,283406.443028309,720732.396704283,357666.347527749,596404.890575264,400903.00990399,545399.24549509,23923.9058711354,26805.5237602451
"43","DO2078_normal",349202.987248741,684462.574847464,377000.944560716,509890.836406787,296680.693502382,648882.19579419,429442.124802637,645514.896333444,493291.879696297,626341.88405634,465676.899712429,487767.441593128,254133.876196999,591588.417651433,228350.701458357,372205.710278964,242790.400288371,510782.308976775,359060.235060478,352560.864922407,858349.6997911,1042257.89325272,271048.469415084,287391.372081202,470373.51353439,272913.85614064,535710.323729768,376902.905610739,651214.962732853,987945.265492086,793825.530114948,838181.469988264,388511.680905754,963721.758891655,480068.566590648,966459.217767587,398606.454132659,780846.791689449,544292.316723216,672252.333421256,321901.125161443,643736.098601153,379325.711707752,588978.33124341,370941.350469195,477172.524391318,25306.9627859341,31419.2940310151
"44","DO2078_tumor",337224.492496182,704916.338898193,362773.291478118,517702.049197568,353355.280062227,778385.042045823,390921.647101967,621988.811779689,454347.782565425,602536.019627946,421629.163214859,473939.650163276,247208.855916151,563525.342981084,217215.669621767,585934.689665563,229881.281200598,488329.508537876,350790.343709796,344935.528652332,797798.8113709,1236970.18628759,232137.794570327,293317.388007532,430053.989811506,264033.439757458,489724.858865694,357851.721070786,624751.761064779,953809.9194441,750692.822334741,913066.402560042,370337.365143178,943589.34957995,464527.679437939,936192.906936726,389901.027217627,787644.201775105,517505.02579191,651960.23076797,306163.180441686,736095.271394279,360019.494459818,563400.900522994,351212.596044513,454051.149825542,24347.6773609736,29839.7100845126
"45","DO2084_normal",354354.207196679,703447.98170987,371169.555389396,500854.483361064,292641.282712087,640653.257768104,391534.605628055,640519.40331967,441630.702226187,604996.527750225,435436.005657399,474970.235675905,247966.043120107,584290.480372308,249693.669403761,384782.937196415,233378.590043826,501031.133597691,355312.377357696,338609.684052012,838086.919309343,1068116.18464946,256250.399791286,275208.793115868,428902.173593924,262682.130758239,457885.884154095,353095.857148291,643257.559595827,982491.080456525,757957.546068388,799038.207728257,396651.430110282,979137.31003443,477184.026175899,956104.337246877,390083.757890017,779032.044812826,556512.734159556,679779.711933124,321697.29464182,644116.628562101,373898.879632786,572416.168741258,362868.22067302,468481.937733196,24048.2665972527,30244.6590543027
"46","DO2084_tumor",300496.462613408,603554.831544826,315126.29376718,457976.432422417,240165.31660495,558765.999203175,187966.37441948,571261.489830224,249537.469756311,537085.130572058,227937.034939609,460226.501894467,392975.988191648,394347.713363946,195200.971690851,363683.478078947,144318.763298404,498268.842829298,256094.498529098,257193.260628818,741772.963370646,829235.376668127,201389.984843489,232496.168149222,224403.330002951,235364.468070602,247201.862744177,282798.703511534,568093.205068367,892559.170518683,567267.326800291,618007.200799185,305404.644211396,828087.301716342,376978.707218718,814101.120284303,363140.832508442,676932.821110348,446568.03597239,598706.337265747,331908.382432306,1616851.675371,300942.921881446,487410.761862602,324420.058739305,407545.462135849,23839.2636575501,23341.2642576673
"47","DO2096_normal",324873.512636802,656207.462121951,367413.591772469,495892.052428408,279762.248845671,620677.366673608,434380.832238473,648894.915901743,493514.998790931,597109.086242192,458973.647889007,451630.578545684,230593.710094423,520923.647611706,225052.950030686,361796.370146912,225225.402183942,493480.569680471,309081.926919819,296935.68417023,790115.95454086,963813.364863813,246825.425114065,256667.703177465,488055.401806061,273875.183907736,517809.615983154,339655.730811021,618176.487976127,967666.752001514,772968.292745889,823771.818293331,395592.148252818,971285.659253823,444939.220378678,920462.748906209,384119.715533164,767283.925510677,516988.177592266,649402.537327564,310590.265750153,630809.730969398,362716.254658205,573329.811740136,348532.938820266,455342.820390603,23662.6908486869,31035.964014721
"48","DO2096_tumor",308229.991640377,624779.278299524,341651.733888606,491323.401490627,253939.396898204,592638.314271957,216013.326784404,366429.095057139,306131.330489902,574649.334318809,249685.354485571,483097.725398739,227308.364068937,384880.573392107,186912.998276197,392047.001947302,185723.605202566,445569.298841422,267756.722432145,266245.646394495,786595.556254945,835585.440813175,215938.603581911,244960.358375979,276560.240426035,263060.187389821,288871.955518841,291629.980281971,577975.986985156,946341.350307009,589847.365822629,641778.114059943,317090.727117427,863260.044644975,391158.630609242,864436.664165,389764.228807519,715017.432900524,439015.000077655,626263.052705408,236129.678190009,863447.150195734,304620.611286093,523737.66620499,332965.707005655,417191.152073431,24437.8864691332,24257.5887591121
"49","DO2114_normal",355113.283846865,678343.54957831,381423.203313851,514101.417382399,287721.183345179,642413.634130325,503297.844526395,670474.865255384,512633.133065141,628908.353029161,507404.653346222,483357.357419195,247803.175125854,584633.30297576,233501.888853031,372732.092151825,226134.142644868,499933.1967609,350669.925032347,340562.540924357,853826.77346471,999088.880585764,250106.609360853,268904.50213962,534107.594231868,284369.768147568,572051.356900011,366560.498307169,650211.469121487,999511.50393608,844584.23319723,890006.3305555,413987.886701136,1004362.07101859,480003.556517978,968323.364453472,407801.932133839,803275.779295264,532138.719546475,661600.982913929,324710.142950804,651721.904575727,388542.538133994,586159.747916448,365222.344012728,475534.084357883,24606.1601384238,28853.0774896699
"50","DO2114_tumor",340450.025072959,674275.616581705,362095.853500869,328902.671702326,269127.681237729,624926.414554191,193056.307554214,373618.099590004,288733.87347857,609636.815443353,245037.779027828,378625.642278221,251184.78847303,375230.795858003,136088.891944084,362985.846867145,196464.200608102,469822.981091966,309462.76554279,414355.794397853,938476.628967133,1546918.93319717,228474.116606214,258769.902252169,238928.289362291,262331.621170928,289107.686295704,325231.219745678,627228.704721735,987108.619142947,624880.728052131,667299.103283073,328844.049525934,910921.585008107,461990.70049658,951994.280435828,413643.738418482,487619.206306509,479961.933311521,652279.661418739,230009.463865823,1177021.27095029,340199.254665302,558638.313788834,352319.750395804,442235.819290874,24705.2896075391,25045.4892186541
"51","DO219106_normal",332769.061466502,641165.073238215,355124.101397783,480208.206839941,259523.491365437,581704.404638529,307931.544682631,595420.822798655,356010.606740663,534705.672579282,371919.746002737,447685.276756315,231525.098476881,506403.823816788,227725.894749883,367552.866036383,223796.742403668,467139.199619483,345553.726130486,331323.927787396,795187.667274945,948597.298049781,240502.83306604,255832.650854391,355815.261000517,261905.813328895,342872.758581637,302098.924275837,579175.289840205,891989.267032667,620999.903131724,654217.262155872,327957.087720782,845331.095455925,438337.859961119,874297.619161893,358235.52714885,697473.989647369,479389.473098726,606955.939649413,297701.092275045,584176.98364654,322201.189213717,533893.082774579,329598.213233737,416831.560850262,22559.4767626384,29757.9703533633
"52","DO219106_tumor",352238.310249812,659258.324344559,433923.26188797,573108.790716082,270188.589171108,585457.445630764,459942.040071609,726574.533991751,448311.155052172,638488.427211181,448299.151245255,338380.114240933,233047.104802236,553581.607400323,211656.426450414,460273.669441786,242524.401285914,482902.542725917,412384.812435802,393811.561311324,819720.458667986,1036034.77929377,289307.056472433,298998.494148816,502119.862122858,369580.727798469,449260.828270981,271825.800492683,711036.60084957,1102961.1045348,715796.967436526,762930.471813747,295390.440475237,708103.229298603,474919.271628918,912879.936212712,428343.141573503,866118.531859603,523716.251780342,638368.435064677,361742.752711989,726245.654773985,344551.836888744,540082.057020416,380811.270825824,490241.909830517,25587.7972496422,30446.1022131303
"53","DO219580_normal",391451.431832472,772183.064228638,447309.648039395,583042.830545707,331437.122856871,691056.045946145,390887.788701156,657205.592927257,486190.654471846,643382.573241774,436763.508276239,493377.530470593,306278.432155218,829471.298604128,304496.983185148,404264.001195911,278436.47807543,543756.063912866,459259.019944,452654.813317709,960718.531510598,1283647.16945559,282843.861068169,313263.486156871,444430.202974828,297179.327386612,485063.801911618,449429.54616087,716653.088821057,1007861.64937772,725872.425049575,733591.98240475,402802.960229002,953847.179459295,548581.348593898,1037996.81036727,416337.514420292,792896.283495021,663334.361465928,732214.110956891,344910.897688144,657468.914579063,430077.318819134,694403.852557097,209236.557047189,269136.88074926,55509.1130143021,238273.089913617
